YearMonth,monthly_return,picks,cumulative_return,model_name,evaluation_name,benchmark_monthly_return,benchmark_cumulative_return,benchmark_symbol,excess_monthly_return,excess_cumulative_return
2024-12-31,0.05060720336281561,21,0.6433782670052135,Random Forest,walk_forward,-0.024060105720770997,0.28936380171467735,SPY,0.0746673090835866,0.35401446529053615
2025-01-31,0.0027227376224307097,21,0.6478527548406738,Random Forest,walk_forward,0.02685632191072962,0.3239913710335689,SPY,-0.02413358428829891,0.32386138380710494
2025-02-28,-0.020624245928163514,21,0.6138670343714381,Random Forest,walk_forward,-0.012694832821118496,0.3071835219216943,SPY,-0.007929413107045018,0.3066835124497438
2025-03-31,-0.017801470058234764,21,0.5851378286811029,Random Forest,walk_forward,-0.05571921433503624,0.23434828308851197,SPY,0.037917744276801474,0.3507895455925909
2025-04-30,0.059237686988116364,21,0.6790377272095365,Random Forest,walk_forward,-0.008670179898342067,0.223646261416925,SPY,0.06790786688645843,0.45539146579261147
2025-05-31,0.0695087584468435,21,0.7957455550132813,Random Forest,walk_forward,0.06284486771162645,0.300546148841498,SPY,0.006663890735217046,0.49519940617178326
2025-06-30,0.0002002625727630288,21,0.7961051756381561,Random Forest,walk_forward,0.05138627117156358,0.36737636591699996,SPY,-0.05118600859880055,0.4287288097211561
2025-07-31,0.04853400394401668,21,0.8832773513164471,Random Forest,walk_forward,0.023031441524578256,0.3988690147307077,SPY,0.025502562419438428,0.48440833658573945
2025-08-31,0.11516808535578,21,1.100170798061467,Random Forest,walk_forward,0.020519537835420598,0.42757316040527193,SPY,0.09464854752035941,0.6725976376561951
2025-09-30,0.08451187715320466,21,1.2776601745479859,Random Forest,walk_forward,0.035620412937162005,0.4784239058769171,SPY,0.04889146421604265,0.7992362686710688
2025-10-31,-0.014859058416338304,21,1.2438162889618103,Random Forest,walk_forward,0.02383732196113164,0.513665572516339,SPY,-0.03869638037746995,0.7301507164454712
2025-11-30,0.03313497296660585,21,1.31816508103859,Random Forest,walk_forward,0.0019500340229998692,0.5166172718821895,SPY,0.03118493894360598,0.8015478091564006
2021-12-31,-0.056781473267059596,21,-0.05678147326705962,XGBoost,walk_forward,,,SPY,,
2022-01-31,-0.04328684152641431,21,-0.09761042415852639,XGBoost,walk_forward,-0.052741465028056655,-0.052741465028056655,SPY,0.009454623501642348,-0.04486895913046973
2022-02-28,0.050601400629885246,21,-0.051948247707139794,XGBoost,walk_forward,-0.02951699662704188,-0.08070169200976018,SPY,0.08011839725692713,0.02875344430262039
2022-03-31,-0.08524218715887522,21,-0.1327622526123874,XGBoost,walk_forward,0.03759048484786076,-0.04614482289258903,SPY,-0.12283267200673598,-0.08661742971979836
2022-04-30,0.010940612910863866,21,-0.12327414011653004,XGBoost,walk_forward,-0.08776907143821644,-0.12986380607384196,SPY,0.09870968434908031,0.006589665957311919
2022-05-31,-0.06517785401214157,21,-0.1804172502206841,XGBoost,walk_forward,0.002257283687025602,-0.12789966183780188,SPY,-0.06743513769916717,-0.05251758838288223
2022-06-30,0.06721416760004002,21,-0.12532967791491556,XGBoost,walk_forward,-0.08246041097082257,-0.19981341413045006,SPY,0.14967457857086258,0.0744837362155345
2022-07-31,-0.04301952774660719,21,-0.16295758210498867,XGBoost,walk_forward,0.0920875010608091,-0.1261262310553427,SPY,-0.1351070288074163,-0.036831351049645966
2022-08-31,-0.11471543574259169,21,-0.2589792678088474,XGBoost,walk_forward,-0.040802066225756106,-0.16178208644877368,SPY,-0.07391336951683558,-0.09719718136007371
2022-09-30,0.08202586436575968,21,-0.19819640173791997,XGBoost,walk_forward,-0.09244589473800535,-0.23927189145244077,SPY,0.17447175910376503,0.041075489714520796
2022-10-31,0.045943251213240166,21,-0.1613589375992852,XGBoost,walk_forward,0.0812756725414594,-0.17744320280904557,SPY,-0.03533242132821923,0.016084265209760362
2022-11-30,-0.037006836470965795,21,-0.19239439025338545,XGBoost,walk_forward,0.0555914101901025,-0.13171611049174625,SPY,-0.09259824666106829,-0.0606782797616392
2022-12-31,0.08415108367953572,21,-0.12443350300753575,XGBoost,walk_forward,-0.05762810704262211,-0.18175366741971222,SPY,0.14177919072215783,0.057320164412176466
2023-01-31,-0.03608690185037483,21,-0.1560299852479794,XGBoost,walk_forward,0.0628872752826315,-0.13029638505373198,SPY,-0.09897417713300632,-0.02573360019424742
2023-02-28,0.04913138335601866,21,-0.11456457091221306,XGBoost,walk_forward,-0.025142657011209768,-0.15216304474573528,SPY,0.07427404036722843,0.03759847383352222
2023-03-31,0.006566464203844473,21,-0.10875039086229232,XGBoost,walk_forward,0.037077618689013825,-0.1207272694083632,SPY,-0.03051115448516935,0.01197687854607088
2023-04-30,0.01666851133678279,21,-0.09389458664847716,XGBoost,walk_forward,0.01597508263274272,-0.10668081488044445,SPY,0.0006934287040400687,0.01278622823196729
2023-05-31,0.057102873581919664,21,-0.042153363777972075,XGBoost,walk_forward,0.0046161570452569745,-0.10255711323039163,SPY,0.05248671653666269,0.06040374945241955
2023-06-30,0.030122700704707146,21,-0.01330043623404542,XGBoost,walk_forward,0.06479979732844532,-0.044402996053866106,SPY,-0.03467709662373818,0.031102559819820685
2023-07-31,-0.012752546747907066,21,-0.025883368547110264,XGBoost,walk_forward,0.0327332535032574,-0.013123197076744031,SPY,-0.045485800251164464,-0.012760171470366233
2023-08-31,-0.045265882720360855,21,-0.06997761774240974,XGBoost,walk_forward,-0.01625200729296028,-0.029161926075106148,SPY,-0.029013875427400575,-0.04081569166730359
